Country,"Access to anti-retroviral drugs, female (%)","[YEAR] Access to anti-retroviral drugs, female (%)","Access to anti-retroviral drugs, male (%)","[YEAR] Access to anti-retroviral drugs, male (%)",Births attended by skilled health staff (% of total),[YEAR] Births attended by skilled health staff (% of total),"Cause of death, by communicable diseases, ages 15-34, female (% of relevant age group)","[YEAR] Cause of death, by communicable diseases, ages 15-34, female (% of relevant age group)","Cause of death, by communicable diseases, ages 15-34, male (% of relevant age group)","[YEAR] Cause of death, by communicable diseases, ages 15-34, male (% of relevant age group)","Cause of death, by communicable diseases, ages 35-59, female (% of relevant age group)","[YEAR] Cause of death, by communicable diseases, ages 35-59, female (% of relevant age group)","Cause of death, by communicable diseases, ages 35-59, male (% of relevant age group)","[YEAR] Cause of death, by communicable diseases, ages 35-59, male (% of relevant age group)","Cause of death, by injury, ages 15-34, female  (% of relevant age group)","[YEAR] Cause of death, by injury, ages 15-34, female  (% of relevant age group)","Cause of death, by injury, ages 35-59, female (% of relevant age group)","[YEAR] Cause of death, by injury, ages 35-59, female (% of relevant age group)","Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)","[YEAR] Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)","Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)","[YEAR] Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)","Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)","[YEAR] Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)","Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)","[YEAR] Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)","Incidence of HIV, ages 15-24, male (per 1,000 uninfected male population ages 15-24)","[YEAR] Incidence of HIV, ages 15-24, male (per 1,000 uninfected male population ages 15-24)","Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)","[YEAR] Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)","Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)","[YEAR] Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","[YEAR] Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","[YEAR] Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)","[YEAR] Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)","Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)","[YEAR] Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)","Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)","[YEAR] Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)","Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)","[YEAR] Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)","Mortality rate, infant, female (per 1,000 live births)","[YEAR] Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","[YEAR] Mortality rate, infant, male (per 1,000 live births)","Mortality rate, under-5, female (per 1,000 live births)","[YEAR] Mortality rate, under-5, female (per 1,000 live births)","Mortality rate, under-5, male (per 1,000 live births)","[YEAR] Mortality rate, under-5, male (per 1,000 live births)","Number of infant deaths, female","[YEAR] Number of infant deaths, female","Number of infant deaths, male","[YEAR] Number of infant deaths, male",Number of maternal deaths,[YEAR] Number of maternal deaths,"Number of under-five deaths, female","[YEAR] Number of under-five deaths, female","Number of under-five deaths, male","[YEAR] Number of under-five deaths, male",People practicing open defecation (% of population),[YEAR] People practicing open defecation (% of population),"People practicing open defecation, rural (% of rural population)","[YEAR] People practicing open defecation, rural (% of rural population)","People practicing open defecation, urban (% of urban population)","[YEAR] People practicing open defecation, urban (% of urban population)",Pregnant women receiving prenatal care (%),[YEAR] Pregnant women receiving prenatal care (%),Prevalence of anemia among women of reproductive age (% of women ages 15-49),[YEAR] Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of current tobacco use, females (% of female adults)","[YEAR] Prevalence of current tobacco use, females (% of female adults)","Prevalence of current tobacco use, males (% of male adults)","[YEAR] Prevalence of current tobacco use, males (% of male adults)","Prevalence of HIV, female (% ages 15-24)","[YEAR] Prevalence of HIV, female (% ages 15-24)","Prevalence of HIV, male (% ages 15-24)","[YEAR] Prevalence of HIV, male (% ages 15-24)","Prevalence of obesity, female (% of female population ages 18+)","[YEAR] Prevalence of obesity, female (% of female population ages 18+)","Prevalence of obesity, male (% of male population ages 18+)","[YEAR] Prevalence of obesity, male (% of male population ages 18+)","Prevalence of overweight, female (% of female adults)","[YEAR] Prevalence of overweight, female (% of female adults)","Prevalence of wasting, weight for height, male (% of children under 5)","[YEAR] Prevalence of wasting, weight for height, male (% of children under 5)","Probability of Survival to Age 5, Female","[YEAR] Probability of Survival to Age 5, Female","Probability of Survival to Age 5, Male","[YEAR] Probability of Survival to Age 5, Male","Suicide mortality rate, female (per 100,000 female population)","[YEAR] Suicide mortality rate, female (per 100,000 female population)","Suicide mortality rate, male (per 100,000 male population)","[YEAR] Suicide mortality rate, male (per 100,000 male population)","Survival Rate from Age 15-60, Female","[YEAR] Survival Rate from Age 15-60, Female","Survival Rate from Age 15-60, Male","[YEAR] Survival Rate from Age 15-60, Male","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","[YEAR] Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","[YEAR] Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",Women's share of population ages 15+ living with HIV (%),[YEAR] Women's share of population ages 15+ living with HIV (%),"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)","[YEAR] Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)","Cause of death, by injury, ages 15-34, male (% of relevant age group)","[YEAR] Cause of death, by injury, ages 15-34, male (% of relevant age group)","Cause of death, by injury, ages 35-59, male (% of relevant age group)","[YEAR] Cause of death, by injury, ages 35-59, male (% of relevant age group)","Prevalence of overweight, male (% of male adults)","[YEAR] Prevalence of overweight, male (% of male adults)"
AGO,29.0,2019.0,27.0,2019.0,49.6,2016.0,70.1,2016.0,49.4,2016.0,57.0,2016.0,54.3,2016.0,13.5,2016.0,4.7,2016.0,15.5,2016.0,38.4,2016.0,34.6,2016.0,2.25,2019.0,0.78,2019.0,1.99,2019.0,0.9,2019.0,16.0,2016.0,17.2,2016.0,117.0,2016.0,120.0,2016.0,2.0,2016.0,3.4,2016.0,44.9,2019.0,55.3,2019.0,68.7,2019.0,80.4,2019.0,27888.0,2019.0,35328.0,2019.0,3000.0,2017.0,42018.0,2019.0,50672.0,2019.0,19.920736901713898,2017.0,54.8595431877468,2017.0,0.974061504352903,2017.0,81.6,2016.0,47.7,2016.0,,,,,1.2,2019.0,0.4,2019.0,12.1,2016.0,4.0,2016.0,34.9,2016.0,5.6,2015.0,0.928930759429932,2020.0,0.917002379894257,2020.0,2.5,2016.0,7.0,2016.0,0.78317928314209,2020.0,0.676909208297729,2020.0,3.1,2018.0,11.05,2018.0,69.6,2019.0,16.4,2016.0,35.1,2016.0,11.1,2016.0,19.5,2016.0
BEN,79.0,2019.0,49.0,2019.0,78.1,2018.0,51.8,2016.0,33.4,2016.0,38.4,2016.0,33.2,2016.0,13.1,2016.0,7.9,2016.0,34.1,2016.0,53.7,2016.0,52.0,2016.0,0.63,2019.0,0.32,2019.0,0.62,2019.0,0.42,2019.0,19.3,2016.0,19.9,2016.0,193.0,2016.0,219.0,2016.0,2.7,2016.0,4.3,2016.0,53.3,2019.0,64.4,2019.0,84.2,2019.0,96.0,2019.0,10872.0,2019.0,13670.0,2019.0,1600.0,2017.0,16961.0,2019.0,20139.0,2019.0,53.831500612213105,2017.0,75.4110670588148,2017.0,29.2693336371615,2017.0,83.2,2018.0,46.9,2016.0,1.9,2018.0,12.4,2018.0,0.4,2019.0,0.2,2019.0,14.2,2016.0,4.7,2016.0,37.3,2016.0,5.6,2018.0,0.913164734840393,2020.0,0.901170194149017,2020.0,5.9,2016.0,13.9,2016.0,0.791960597038269,2020.0,0.744294404983521,2020.0,1.14,2018.0,4.53,2018.0,61.3,2019.0,35.2,2016.0,32.5,2016.0,14.8,2016.0,21.2,2016.0
BWA,93.0,2019.0,71.0,2019.0,99.7,2015.0,75.6,2016.0,53.2,2016.0,56.9,2016.0,58.0,2016.0,10.6,2016.0,6.3,2016.0,13.6,2016.0,36.8,2016.0,31.7,2016.0,11.56,2019.0,4.79,2019.0,9.8,2019.0,6.88,2019.0,17.9,2016.0,23.4,2016.0,88.0,2016.0,120.0,2016.0,1.1,2016.0,1.2,2016.0,29.1,2019.0,35.3,2019.0,38.0,2019.0,45.1,2019.0,796.0,2019.0,997.0,2019.0,81.0,2017.0,1044.0,2019.0,1276.0,2019.0,11.0335373386395,2017.0,32.617622084048904,2017.0,1.19973918440309,2017.0,,,30.2,2016.0,10.1,2018.0,37.3,2018.0,9.3,2019.0,5.0,2019.0,29.3,2016.0,8.1,2016.0,56.5,2016.0,,,0.9671496152877809,2020.0,0.9601700305938721,2020.0,4.5,2016.0,14.2,2016.0,0.8397118449211121,2020.0,0.752315640449524,2020.0,2.51,2018.0,10.85,2018.0,57.1,2019.0,13.7,2016.0,33.2,2016.0,10.3,2016.0,29.7,2016.0
BFA,86.0,2019.0,50.0,2019.0,79.8,2015.0,51.2,2016.0,36.4,2016.0,42.2,2016.0,34.6,2016.0,15.6,2016.0,8.5,2016.0,27.4,2016.0,49.3,2016.0,48.4,2016.0,0.24,2019.0,0.16,2019.0,0.2,2019.0,0.18,2019.0,21.2,2016.0,22.5,2016.0,194.0,2016.0,223.0,2016.0,2.6,2016.0,3.4,2016.0,49.1,2019.0,58.7,2019.0,82.7,2019.0,92.2,2019.0,17977.0,2019.0,22461.0,2019.0,2400.0,2017.0,29890.0,2019.0,34854.0,2019.0,46.6653580743604,2017.0,62.53855080135779,2017.0,7.31399852965001,2017.0,80.2,2018.0,49.6,2016.0,7.2,2018.0,24.9,2018.0,0.4,2019.0,0.3,2019.0,8.1,2016.0,2.6,2016.0,29.2,2016.0,9.4,2018.0,0.9280066490173341,2020.0,0.919360160827637,2020.0,5.3,2016.0,10.2,2016.0,0.776439130306244,2020.0,0.743925452232361,2020.0,4.2,2018.0,20.17,2018.0,60.6,2019.0,33.2,2016.0,36.2,2016.0,17.0,2016.0,16.1,2016.0
BDI,98.0,2019.0,77.0,2019.0,85.1,2017.0,68.3,2016.0,40.4,2016.0,43.0,2016.0,40.6,2016.0,11.6,2016.0,6.0,2016.0,25.3,2016.0,51.0,2016.0,44.2,2016.0,0.25,2019.0,0.11,2019.0,0.23,2019.0,0.18,2019.0,22.7,2016.0,23.1,2016.0,173.0,2016.0,187.0,2016.0,3.7,2016.0,6.8,2016.0,35.5,2019.0,44.0,2019.0,51.7,2019.0,61.2,2019.0,7650.0,2019.0,9763.0,2019.0,2400.0,2017.0,11004.0,2019.0,13408.0,2019.0,2.6215245530748703,2017.0,2.9115202770376003,2017.0,0.629167957228702,2017.0,99.2,2017.0,26.7,2016.0,6.4,2018.0,18.8,2018.0,0.6,2019.0,0.4,2019.0,8.6,2016.0,2.1,2016.0,30.1,2016.0,5.6,2016.0,0.946466445922852,2020.0,0.9369269609451291,2020.0,4.9,2016.0,13.4,2016.0,0.751087248325348,2020.0,0.693440496921539,2020.0,2.79,2018.0,11.86,2018.0,60.1,2019.0,20.1,2016.0,34.3,2016.0,15.2,2016.0,13.9,2016.0
CPV,100.0,2019.0,85.0,2019.0,91.4,2015.0,34.0,2016.0,15.1,2016.0,19.6,2016.0,18.5,2016.0,22.3,2016.0,9.2,2016.0,30.3,2016.0,71.2,2016.0,58.7,2016.0,0.28,2019.0,0.2,2019.0,0.3,2019.0,0.29,2019.0,15.9,2016.0,19.0,2016.0,85.0,2016.0,120.0,2016.0,0.5,2016.0,0.6,2016.0,11.5,2019.0,14.0,2019.0,13.4,2019.0,16.3,2019.0,60.0,2019.0,74.0,2019.0,6.0,2017.0,70.0,2019.0,87.0,2019.0,20.1688840884682,2017.0,35.1134088304894,2017.0,12.213783403845401,2017.0,,,33.3,2016.0,,,,,0.2,2019.0,0.1,2019.0,16.3,2016.0,6.9,2016.0,41.4,2016.0,,,,,,,6.1,2016.0,16.5,2016.0,,,,,2.44,2018.0,8.81,2018.0,53.8,2019.0,43.7,2016.0,54.5,2016.0,22.9,2016.0,27.5,2016.0
CMR,67.0,2019.0,56.0,2019.0,64.7,2014.0,64.3,2016.0,36.8,2016.0,57.5,2016.0,47.9,2016.0,9.7,2016.0,4.6,2016.0,30.7,2016.0,37.9,2016.0,40.1,2016.0,1.64,2019.0,0.55,2019.0,1.44,2019.0,0.76,2019.0,20.9,2016.0,22.3,2016.0,190.0,2016.0,228.0,2016.0,2.2,2016.0,4.0,2016.0,44.8,2019.0,55.2,2019.0,68.7,2019.0,80.5,2019.0,19726.0,2019.0,24981.0,2019.0,4700.0,2017.0,29946.0,2019.0,36125.0,2019.0,6.951711179733599,2017.0,14.0584760202915,2017.0,1.3170866767241,2017.0,82.8,2014.0,41.4,2016.0,1.2,2018.0,17.5,2018.0,1.4,2019.0,0.6,2019.0,16.4,2016.0,6.1,2016.0,41.7,2016.0,5.6,2014.0,0.929256021976471,2020.0,0.918819665908813,2020.0,7.4,2016.0,17.1,2016.0,0.722602188587189,2020.0,0.685906171798706,2020.0,2.36,2018.0,8.96,2018.0,67.0,2019.0,26.0,2016.0,32.5,2016.0,12.0,2016.0,25.2,2016.0
CAF,53.0,2019.0,34.0,2019.0,,,70.1,2016.0,41.1,2016.0,68.1,2016.0,56.7,2016.0,14.8,2016.0,4.6,2016.0,15.1,2016.0,27.3,2016.0,30.0,2016.0,2.16,2019.0,1.2,2019.0,2.32,2019.0,1.68,2019.0,22.4,2016.0,23.9,2016.0,204.0,2016.0,221.0,2016.0,2.3,2016.0,4.2,2016.0,74.3,2019.0,87.5,2019.0,103.7,2019.0,116.2,2019.0,6027.0,2019.0,7295.0,2019.0,1400.0,2017.0,8409.0,2019.0,9686.0,2019.0,23.7521692868192,2016.0,35.5604326249041,2016.0,6.48892851521629,2016.0,,,46.0,2016.0,,,,,1.4,2019.0,0.9,2019.0,10.9,2016.0,3.7,2016.0,33.2,2016.0,,,0.890080869197845,2020.0,0.8774215579032901,2020.0,4.0,2016.0,11.5,2016.0,0.632054924964905,2020.0,0.550574660301209,2020.0,0.98,2018.0,3.85,2018.0,59.8,2019.0,15.0,2016.0,43.8,2016.0,13.3,2016.0,18.3,2016.0
TCD,70.0,2019.0,53.0,2019.0,20.2,2015.0,68.2,2016.0,41.7,2016.0,47.8,2016.0,39.4,2016.0,9.2,2016.0,6.1,2016.0,30.2,2016.0,46.1,2016.0,47.9,2016.0,0.71,2019.0,0.37,2019.0,0.59,2019.0,0.41,2019.0,23.7,2016.0,24.2,2016.0,262.0,2016.0,301.0,2016.0,2.4,2016.0,4.8,2016.0,62.5,2019.0,75.3,2019.0,106.9,2019.0,120.3,2019.0,20139.0,2019.0,24926.0,2019.0,7300.0,2017.0,33821.0,2019.0,39203.0,2019.0,66.9892929079598,2017.0,81.9799048977504,2017.0,16.3984409970847,2017.0,54.7,2015.0,47.7,2016.0,2.3,2018.0,21.3,2018.0,0.6,2019.0,0.4,2019.0,8.9,2016.0,3.1,2016.0,29.8,2016.0,14.7,2015.0,0.888165891170502,2020.0,0.8745089173316959,2020.0,7.4,2016.0,10.3,2016.0,0.667302072048187,2020.0,0.624893069267273,2020.0,0.5,2018.0,2.25,2018.0,60.5,2019.0,22.6,2016.0,28.1,2016.0,12.7,2016.0,16.0,2016.0
COM,81.0,2019.0,44.0,2019.0,,,53.2,2016.0,33.0,2016.0,30.0,2016.0,27.5,2016.0,17.7,2016.0,9.1,2016.0,31.5,2016.0,61.0,2016.0,56.7,2016.0,0.01,2019.0,0.02,2019.0,0.01,2019.0,0.02,2019.0,21.2,2016.0,24.8,2016.0,154.0,2016.0,192.0,2016.0,1.9,2016.0,2.8,2016.0,43.7,2019.0,52.8,2019.0,57.7,2019.0,68.0,2019.0,563.0,2019.0,713.0,2019.0,72.0,2017.0,740.0,2019.0,916.0,2019.0,0.591551800207426,2017.0,0.6179146883611589,2017.0,0.5263260003694529,2017.0,,,29.3,2016.0,9.2,2018.0,29.9,2018.0,0.1,2019.0,0.1,2019.0,12.2,2016.0,3.3,2016.0,35.7,2016.0,,,0.938073098659515,2020.0,0.9272921681404109,2020.0,3.6,2016.0,9.9,2016.0,0.807891488075256,2020.0,0.756652176380157,2020.0,0.18,2018.0,1.2,2018.0,43.1,2019.0,29.1,2016.0,35.5,2016.0,15.8,2016.0,18.2,2016.0
COD,51.0,2019.0,72.0,2019.0,80.1,2014.0,68.2,2016.0,40.7,2016.0,52.0,2016.0,47.7,2016.0,14.5,2016.0,5.6,2016.0,16.4,2016.0,42.4,2016.0,38.9,2016.0,0.55,2019.0,0.14,2019.0,0.48,2019.0,0.15,2019.0,19.2,2016.0,19.7,2016.0,166.0,2016.0,160.0,2016.0,2.5,2016.0,3.9,2016.0,59.9,2019.0,72.0,2019.0,77.9,2019.0,91.3,2019.0,102413.0,2019.0,126418.0,2019.0,16000.0,2017.0,131830.0,2019.0,159029.0,2019.0,12.0526831371321,2017.0,18.6275397176913,2017.0,3.64381883762877,2017.0,88.4,2014.0,41.0,2016.0,,,,,0.5,2019.0,0.2,2019.0,9.7,2016.0,3.6,2016.0,32.0,2016.0,,,0.91889101266861,2020.0,0.9053243398666379,2020.0,2.9,2016.0,8.4,2016.0,0.7781189680099491,2020.0,0.729076385498047,2020.0,0.83,2018.0,3.2,2018.0,72.8,2019.0,17.3,2016.0,43.0,2016.0,13.4,2016.0,18.0,2016.0
COG,27.0,2019.0,23.0,2019.0,94.4,2015.0,70.0,2016.0,48.8,2016.0,57.2,2016.0,57.7,2016.0,14.5,2016.0,5.8,2016.0,14.2,2016.0,36.9,2016.0,30.7,2016.0,4.27,2019.0,0.98,2019.0,3.47,2019.0,1.55,2019.0,17.4,2016.0,15.9,2016.0,138.0,2016.0,122.0,2016.0,1.0,2016.0,1.4,2016.0,31.2,2019.0,38.4,2019.0,43.7,2019.0,51.9,2019.0,2658.0,2019.0,3357.0,2019.0,650.0,2017.0,3688.0,2019.0,4516.0,2019.0,8.74509356105041,2017.0,23.012144548238897,2017.0,1.54469678407349,2017.0,93.5,2015.0,51.9,2016.0,2.0,2018.0,30.1,2018.0,2.2,2019.0,0.6,2019.0,13.5,2016.0,5.5,2016.0,37.4,2016.0,8.7,2014.0,0.954267382621765,2020.0,0.9457634687423709,2020.0,3.3,2016.0,8.4,2016.0,0.7628587484359741,2020.0,0.723024189472198,2020.0,3.96,2018.0,14.63,2018.0,68.2,2019.0,15.5,2016.0,36.9,2016.0,11.6,2016.0,24.2,2016.0
CIV,71.0,2019.0,53.0,2019.0,73.6,2016.0,57.3,2016.0,33.8,2016.0,48.5,2016.0,43.7,2016.0,13.0,2016.0,6.0,2016.0,36.5,2016.0,45.4,2016.0,45.1,2016.0,0.93,2019.0,0.2,2019.0,1.02,2019.0,0.59,2019.0,30.1,2016.0,28.2,2016.0,259.0,2016.0,279.0,2016.0,2.8,2016.0,5.1,2016.0,51.5,2019.0,65.3,2019.0,71.1,2019.0,87.1,2019.0,22826.0,2019.0,29712.0,2019.0,5400.0,2017.0,31121.0,2019.0,39209.0,2019.0,25.737221899815303,2017.0,43.6192322162788,2017.0,8.08688333718317,2017.0,93.2,2016.0,52.9,2016.0,1.6,2018.0,24.3,2018.0,1.1,2019.0,0.6,2019.0,15.2,2016.0,5.8,2016.0,39.5,2016.0,6.6,2016.0,0.92746239900589,2020.0,0.911338865756989,2020.0,8.3,2016.0,20.6,2016.0,0.679018318653107,2020.0,0.643198907375336,2020.0,1.05,2018.0,4.3,2018.0,65.8,2019.0,29.7,2016.0,29.7,2016.0,11.2,2016.0,24.5,2016.0
GNQ,52.0,2019.0,18.0,2019.0,,,54.6,2016.0,36.6,2016.0,40.2,2016.0,44.5,2016.0,14.7,2016.0,6.9,2016.0,28.4,2016.0,52.9,2016.0,41.9,2016.0,7.26,2019.0,3.85,2019.0,7.76,2019.0,5.63,2019.0,21.3,2016.0,22.6,2016.0,174.0,2016.0,181.0,2016.0,1.5,2016.0,2.2,2016.0,54.7,2019.0,66.0,2019.0,75.8,2019.0,87.8,2019.0,1175.0,2019.0,1457.0,2019.0,130.0,2017.0,1604.0,2019.0,1915.0,2019.0,2.8540711612175,2017.0,3.6326600000002096,2017.0,2.54594363636363,2017.0,,,43.7,2016.0,,,,,3.1,2019.0,1.6,2019.0,12.6,2016.0,3.8,2016.0,35.5,2016.0,,,,,,,7.7,2016.0,23.5,2016.0,,,,,3.27,2018.0,10.07,2018.0,51.5,2019.0,30.7,2016.0,35.0,2016.0,13.5,2016.0,18.7,2016.0
ERI,67.0,2019.0,60.0,2019.0,,,59.3,2016.0,33.9,2016.0,37.0,2016.0,30.3,2016.0,12.2,2016.0,7.8,2016.0,31.0,2016.0,55.3,2016.0,52.6,2016.0,0.22,2019.0,0.07,2019.0,0.19,2019.0,0.12,2019.0,22.7,2016.0,25.3,2016.0,150.0,2016.0,201.0,2016.0,2.7,2016.0,5.6,2016.0,26.0,2019.0,34.7,2019.0,35.2,2019.0,45.6,2019.0,1322.0,2019.0,1856.0,2019.0,510.0,2017.0,1800.0,2019.0,2447.0,2019.0,67.00394785442921,2016.0,88.65000000000009,2016.0,32.9000000000001,2016.0,,,38.1,2016.0,0.3,2018.0,14.2,2018.0,0.3,2019.0,0.2,2019.0,7.6,2016.0,2.0,2016.0,28.3,2016.0,,,,,,,3.6,2016.0,12.3,2016.0,,,,,0.5,2018.0,2.39,2018.0,59.4,2019.0,28.5,2016.0,35.1,2016.0,17.1,2016.0,14.7,2016.0
SWZ,100.0,2019.0,90.0,2019.0,88.3,2014.0,76.8,2016.0,47.9,2016.0,61.3,2016.0,65.7,2016.0,9.7,2016.0,4.8,2016.0,16.1,2016.0,33.9,2016.0,25.9,2016.0,15.38,2019.0,3.95,2019.0,13.97,2019.0,6.29,2019.0,24.4,2016.0,29.8,2016.0,124.0,2016.0,157.0,2016.0,3.4,2016.0,3.2,2016.0,34.4,2019.0,42.6,2019.0,44.7,2019.0,53.8,2019.0,503.0,2019.0,640.0,2019.0,130.0,2017.0,657.0,2019.0,811.0,2019.0,7.03740005456579,2017.0,9.02383188424074,2017.0,0.615655660106285,2017.0,98.5,2014.0,27.2,2016.0,2.2,2018.0,19.1,2018.0,12.3,2019.0,4.1,2019.0,26.2,2016.0,5.4,2016.0,52.6,2016.0,2.3,2014.0,0.950702786445618,2020.0,0.9407124519348141,2020.0,7.5,2016.0,19.5,2016.0,0.695531964302063,2020.0,0.526452779769897,2020.0,3.76,2018.0,17.02,2018.0,63.4,2019.0,13.4,2016.0,36.0,2016.0,8.3,2016.0,22.2,2016.0
ETH,75.0,2019.0,77.0,2019.0,27.7,2016.0,61.8,2016.0,39.5,2016.0,40.2,2016.0,35.6,2016.0,14.1,2016.0,6.9,2016.0,27.1,2016.0,52.8,2016.0,48.7,2016.0,0.33,2019.0,0.11,2019.0,0.29,2019.0,0.17,2019.0,18.0,2016.0,18.7,2016.0,132.0,2016.0,158.0,2016.0,2.2,2016.0,3.6,2016.0,31.4,2019.0,41.5,2019.0,44.9,2019.0,56.2,2019.0,54507.0,2019.0,74729.0,2019.0,14000.0,2017.0,77283.0,2019.0,100566.0,2019.0,22.350292073686198,2017.0,26.748783572687,2017.0,5.092001137544679,2017.0,62.4,2016.0,23.4,2016.0,0.9,2018.0,8.3,2018.0,0.4,2019.0,0.3,2019.0,6.9,2016.0,1.9,2016.0,28.0,2016.0,10.2,2016.0,0.9508458375930791,2020.0,0.938897550106049,2020.0,3.1,2016.0,11.2,2016.0,0.8188980221748349,2020.0,0.766833007335663,2020.0,0.83,2018.0,3.91,2018.0,62.7,2019.0,24.0,2016.0,33.4,2016.0,15.7,2016.0,13.4,2016.0
GAB,53.0,2019.0,52.0,2019.0,,,68.5,2016.0,45.0,2016.0,60.0,2016.0,52.9,2016.0,12.6,2016.0,4.8,2016.0,18.8,2016.0,35.2,2016.0,35.3,2016.0,1.87,2019.0,0.36,2019.0,1.54,2019.0,0.65,2019.0,13.9,2016.0,14.9,2016.0,73.0,2016.0,79.0,2016.0,0.8,2016.0,1.1,2016.0,27.4,2019.0,34.7,2019.0,38.2,2019.0,46.6,2019.0,902.0,2019.0,1173.0,2019.0,170.0,2017.0,1244.0,2019.0,1563.0,2019.0,2.95305509777504,2017.0,6.53785613963294,2017.0,2.5089031755422897,2017.0,,,59.1,2016.0,,,,,1.5,2019.0,0.5,2019.0,20.3,2016.0,9.6,2016.0,46.4,2016.0,,,0.9596600532531742,2020.0,0.951004922389984,2020.0,3.2,2016.0,10.7,2016.0,0.819949746131897,2020.0,0.763779878616333,2020.0,3.97,2018.0,13.17,2018.0,67.6,2019.0,18.9,2016.0,36.2,2016.0,11.8,2016.0,33.7,2016.0
GMB,37.0,2019.0,17.0,2019.0,,,67.1,2016.0,35.3,2016.0,56.0,2016.0,49.4,2016.0,11.8,2016.0,5.9,2016.0,28.7,2016.0,38.2,2016.0,39.9,2016.0,1.32,2019.0,0.46,2019.0,1.99,2019.0,1.54,2019.0,18.9,2016.0,21.9,2016.0,220.0,2016.0,254.0,2016.0,1.5,2016.0,2.3,2016.0,31.7,2019.0,39.9,2019.0,46.9,2019.0,56.4,2019.0,1380.0,2019.0,1787.0,2019.0,520.0,2017.0,2011.0,2019.0,2493.0,2019.0,1.07685627974443,2017.0,2.7330684206158398,2017.0,0.0,2017.0,,,57.5,2016.0,1.5,2018.0,27.3,2018.0,0.6,2019.0,0.2,2019.0,14.8,2016.0,5.6,2016.0,38.9,2016.0,6.4,2018.0,0.946369826793671,2020.0,0.9371575117111209,2020.0,3.7,2016.0,6.6,2016.0,0.779632568359375,2020.0,0.72404944896698,2020.0,1.16,2018.0,6.07,2018.0,61.0,2019.0,21.2,2016.0,36.0,2016.0,10.6,2016.0,24.5,2016.0
GHA,54.0,2019.0,33.0,2019.0,70.8,2014.0,56.4,2016.0,38.1,2016.0,42.1,2016.0,46.3,2016.0,15.6,2016.0,7.0,2016.0,30.4,2016.0,50.9,2016.0,40.7,2016.0,1.62,2019.0,0.42,2019.0,1.42,2019.0,0.78,2019.0,23.2,2016.0,18.2,2016.0,204.0,2016.0,203.0,2016.0,1.3,2016.0,2.0,2016.0,30.0,2019.0,37.5,2019.0,41.4,2019.0,50.7,2019.0,12803.0,2019.0,16825.0,2019.0,2700.0,2017.0,17549.0,2019.0,22619.0,2019.0,18.0563227863353,2017.0,31.2195146418319,2017.0,7.46224360690448,2017.0,97.5,2016.0,46.4,2016.0,0.4,2018.0,7.0,2018.0,1.0,2019.0,0.3,2019.0,16.6,2016.0,4.5,2016.0,41.0,2016.0,4.3,2014.0,0.9568520784378051,2020.0,0.947569131851196,2020.0,2.1,2016.0,8.7,2016.0,0.788930475711823,2020.0,0.74786114692688,2020.0,1.17,2018.0,4.4,2018.0,65.6,2019.0,27.9,2016.0,31.4,2016.0,13.0,2016.0,22.1,2016.0
