Country,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)","[YEAR] Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","[YEAR] Contributing family workers, female (% of female employment) (modeled ILO estimate)","Employers, female (% of female employment) (modeled ILO estimate)","[YEAR] Employers, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","[YEAR] Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in industry, female (% of female employment) (modeled ILO estimate)","[YEAR] Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in services, female (% of female employment) (modeled ILO estimate)","[YEAR] Employment in services, female (% of female employment) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","[YEAR] Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (national estimate)","[YEAR] Employment to population ratio, 15+, female (%) (national estimate)","Expected Years of School, Female","[YEAR] Expected Years of School, Female",Female and male surviving spouses have equal rights to inherit assets (1=yes; 0=no),[YEAR] Female and male surviving spouses have equal rights to inherit assets (1=yes; 0=no),Female migrants (% of international migrant stock),[YEAR] Female migrants (% of international migrant stock),"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)","[YEAR] Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)","Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","[YEAR] Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","Female share of graduates in Arts and Humanities programmes, tertiary (%)","[YEAR] Female share of graduates in Arts and Humanities programmes, tertiary (%)","Female share of graduates in Business, Administration and Law programmes, tertiary (%)","[YEAR] Female share of graduates in Business, Administration and Law programmes, tertiary (%)","Female share of graduates in Education programmes, tertiary (%)","[YEAR] Female share of graduates in Education programmes, tertiary (%)","Female share of graduates in Engineering, Manufacturing and Construction programmes, tertiary (%)","[YEAR] Female share of graduates in Engineering, Manufacturing and Construction programmes, tertiary (%)","Female share of graduates in Health and Welfare programmes, tertiary (%)","[YEAR] Female share of graduates in Health and Welfare programmes, tertiary (%)","Labor force, female (% of total labor force)","[YEAR] Labor force, female (% of total labor force)",Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),[YEAR] Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),Law prohibits discrimination in employment based on gender (1=yes; 0=no),[YEAR] Law prohibits discrimination in employment based on gender (1=yes; 0=no),"Literacy rate, adult female (% of females ages 15 and above)","[YEAR] Literacy rate, adult female (% of females ages 15 and above)","Mandatory retirement age, female","[YEAR] Mandatory retirement age, female","Population ages 15-64, female","[YEAR] Population ages 15-64, female","Population, female (% of total)","[YEAR] Population, female (% of total)","Primary education, pupils (% female)","[YEAR] Primary education, pupils (% female)","Primary education, teachers (% female)","[YEAR] Primary education, teachers (% female)","Progression to secondary school, female (%)","[YEAR] Progression to secondary school, female (%)",Ratio of female to male labor force participation rate (%) (modeled ILO estimate),[YEAR] Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Share of female business owners (% of total business owners),[YEAR] Share of female business owners (% of total business owners),"Suicide mortality rate, female (per 100,000 female population)","[YEAR] Suicide mortality rate, female (per 100,000 female population)",The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),[YEAR] The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),There is legislation specifically addressing domestic violence (1=yes; 0=no),[YEAR] There is legislation specifically addressing domestic violence (1=yes; 0=no),"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","[YEAR] Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","Youth illiterate population, 15-24 years, % female","[YEAR] Youth illiterate population, 15-24 years, % female","Children out of school, primary, female","[YEAR] Children out of school, primary, female","Completeness of birth registration, female (%)","[YEAR] Completeness of birth registration, female (%)","Expected years of schooling, female","[YEAR] Expected years of schooling, female",Female headed households (% of households with a female head),[YEAR] Female headed households (% of households with a female head),Proportion of women who have ever experienced any form of sexual violence (% of women age 15-49),[YEAR] Proportion of women who have ever experienced any form of sexual violence (% of women age 15-49),Proportion of women who have ever experienced intimate partner violence (% of women age 15-49),[YEAR] Proportion of women who have ever experienced intimate partner violence (% of women age 15-49),Proportion of women who have sought help to stop physical or sexual violence (% of women age 15-49),[YEAR] Proportion of women who have sought help to stop physical or sexual violence (% of women age 15-49),"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","[YEAR] Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),[YEAR] Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),Female share of employment in senior and middle management (%),[YEAR] Female share of employment in senior and middle management (%),"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","[YEAR] Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",Female genital mutilation prevalence (%),[YEAR] Female genital mutilation prevalence (%)
COD,24.218822479248,2017.0,30.7049999237061,2020.0,1.10500001907349,2020.0,72.245002746582,2020.0,3.47199988365173,2020.0,24.283000946044897,2020.0,58.3740005493164,2020.0,,,8.78665351867676,2020.0,1.0,2019.0,51.863652728221595,2019.0,25.09538,2016.0,25.84526,2016.0,53.44908,2016.0,38.33726,2016.0,24.54335,2016.0,9.799719999999999,2016.0,45.78552,2016.0,48.2958238246877,2020.0,0.0,2019.0,1.0,2019.0,66.49997711181639,2016.0,,,22247674.0,2019.0,50.087775667051794,2019.0,,,28.6143093109131,2018.0,,,91.5054349646504,2020.0,,,2.9,2016.0,1.0,2019.0,0.0,2019.0,,,69.06067,2016.0,,,,,,,,,,,,,,,4.9928097724914595,2016.0,,,,,0.0142900003120303,2016.0,,
COM,,,17.4780006408691,2020.0,4.75,2020.0,55.1609992980957,2020.0,9.72799968719482,2020.0,35.1100006103516,2020.0,35.0050010681152,2020.0,,,8.355579376220701,2020.0,0.0,2019.0,51.6394753678823,2019.0,,,,,,,,,,,,,,,42.3427927947513,2020.0,1.0,2019.0,1.0,2019.0,52.956390380859396,2018.0,,,243398.0,2019.0,49.557581405844005,2019.0,49.0784,2018.0,29.4941291809082,2018.0,,,73.4985308368622,2020.0,,,3.6,2016.0,0.0,2019.0,1.0,2019.0,,,49.13797,2018.0,11145.0,2018.0,,,,,,,,,,,,,,,,,,,,,,
CIV,35.564979553222706,2017.0,14.729999542236301,2020.0,0.625999987125397,2020.0,30.274999618530302,2020.0,10.75,2020.0,58.9749984741211,2020.0,46.431999206543,2020.0,44.3848991394043,2017.0,7.60005760192871,2020.0,1.0,2019.0,44.62546402886311,2019.0,,,,,,,,,,,,,,,41.9122878725949,2020.0,1.0,2019.0,1.0,2019.0,40.49937057495121,2018.0,,,7055115.0,2019.0,49.549204765148495,2019.0,47.90466,2018.0,31.5993995666504,2019.0,92.50092,2016.0,73.7503261645913,2020.0,21.7413852714072,2018.0,8.3,2016.0,0.0,2019.0,0.0,2019.0,6.48820018768311,2017.0,56.6427,2018.0,166688.0,2019.0,71.0,2016.0,9.0487699508667,2017.0,,,,,,,,,,,,,22.1599998474121,2017.0,,,36.7,2016.0
DJI,,,12.6789999008179,2020.0,1.48599994182587,2020.0,30.239000320434602,2020.0,7.55299997329712,2020.0,62.2080001831055,2020.0,45.481998443603494,2020.0,,,,,0.0,2019.0,47.413322235805104,2019.0,,,,,,,,,,,,,,,39.7927632355371,2020.0,1.0,2019.0,1.0,2019.0,,,,,302586.0,2019.0,47.414789272739,2019.0,46.36031,2019.0,30.6060600280762,2020.0,84.38428,2017.0,73.8553743869553,2020.0,,,4.3,2016.0,1.0,2019.0,1.0,2019.0,,,,,15408.0,2020.0,,,,,,,,,,,,,,,,,,,,,,
GHA,53.723419189453104,2017.0,12.788999557495101,2020.0,4.486000061035161,2020.0,21.2509994506836,2020.0,24.0629997253418,2020.0,54.6860008239746,2020.0,60.5,2020.0,52.8871994018555,2017.0,12.229633331298801,2020.0,1.0,2019.0,46.6078238142165,2019.0,19.76201,2018.0,26.779659999999996,2018.0,46.23256,2018.0,44.81349,2018.0,42.111470000000004,2018.0,16.41093,2018.0,60.84955,2018.0,46.4397776356606,2020.0,0.0,2019.0,1.0,2019.0,74.4743881225586,2018.0,,,8929623.0,2019.0,49.318962564688206,2019.0,49.313309999999994,2019.0,42.9532585144043,2019.0,94.80775,2017.0,88.3462543360178,2020.0,,,2.1,2016.0,0.0,2019.0,1.0,2019.0,8.74240016937256,2017.0,50.71735,2018.0,8783.0,2019.0,,,11.828120231628402,2019.0,34.8,2019.0,,,,,,,,,,,26.559999465942397,2017.0,,,,
GAB,53.7041244506836,2017.0,1.68299996852875,2020.0,1.29100000858307,2020.0,47.25,2020.0,2.83999991416931,2020.0,49.9099998474121,2020.0,31.239999771118196,2020.0,,,8.538388252258299,2020.0,1.0,2019.0,35.65448169094179,2019.0,,,,,,,,,,,,,,,40.3194247980334,2020.0,0.0,2019.0,1.0,2019.0,83.4239730834961,2018.0,57.0,2019.0,623363.0,2019.0,49.08389940430221,2019.0,,,,,,,70.8168420956638,2020.0,,,3.2,2016.0,0.0,2019.0,0.0,2019.0,,,41.5434,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
GMB,,,12.7329998016357,2020.0,1.27900004386902,2020.0,32.1300010681152,2020.0,3.98300004005432,2020.0,63.887001037597706,2020.0,45.0550003051758,2020.0,22.6984004974365,2018.0,9.817057609558109,2020.0,0.0,2019.0,47.2846624513709,2019.0,,,,,,,,,,,,,,,44.0803596341652,2020.0,0.0,2019.0,1.0,2019.0,,,60.0,2019.0,639313.0,2019.0,50.403970531108,2019.0,51.81304,2018.0,36.19443893432621,2019.0,,,75.41734609898779,2020.0,,,3.7,2016.0,0.0,2019.0,1.0,2019.0,32.2998008728027,2018.0,,,18319.0,2019.0,,,,,,,,,,,,,,,,,,,,,75.7,2018.0
ETH,29.0754318237305,2017.0,55.699001312255895,2020.0,0.194999992847443,2020.0,57.443000793457,2020.0,9.8120002746582,2020.0,32.7449989318848,2020.0,71.5329971313477,2020.0,,,7.51685571670532,2020.0,1.0,2019.0,49.0885280544066,2019.0,,,,,,,,,,,,,,,46.5458543074613,2020.0,0.0,2019.0,1.0,2019.0,44.4233818054199,2017.0,60.0,2019.0,31571710.0,2019.0,49.97355028845039,2019.0,,,,,,,85.77808534243009,2020.0,,,3.1,2016.0,0.0,2019.0,1.0,2019.0,,,50.89047,2017.0,,,2.6,2016.0,,,25.4,2016.0,10.1,2016.0,26.3,2016.0,22.5,2016.0,,,19.8,2016.0,,,,,65.2,2016.0
ERI,,,49.6689987182617,2020.0,0.226999998092651,2020.0,65.4410018920898,2020.0,4.54699993133545,2020.0,30.013000488281303,2020.0,67.8440017700195,2020.0,,,,,1.0,2019.0,44.587292714738204,2019.0,27.80749,2016.0,51.6035,2016.0,24.61538,2016.0,35.81731,2016.0,39.336490000000005,2016.0,28.052809999999997,2016.0,37.36018,2016.0,,,0.0,2019.0,1.0,2019.0,68.94618988037111,2018.0,,,,,,,45.10555,2018.0,39.023040771484396,2018.0,92.98366999999999,2017.0,83.6682836414359,2020.0,,,3.6,2016.0,0.0,2019.0,0.0,2019.0,,,53.557880000000004,2018.0,124564.0,2018.0,,,,,,,,,,,,,,,,,,,,,,
EGY,26.9944190979004,2017.0,22.8920001983643,2020.0,2.2509999275207497,2020.0,34.8629989624023,2020.0,7.17199993133545,2020.0,57.9650001525879,2020.0,17.3519992828369,2020.0,14.4350996017456,2018.0,11.5617895126343,2020.0,0.0,2019.0,46.22628969572639,2019.0,36.89891,2016.0,49.37484,2016.0,68.54548,2016.0,35.845259999999996,2016.0,69.14943000000001,2016.0,20.93463,2016.0,55.94951,2016.0,23.7238796568525,2020.0,0.0,2019.0,1.0,2019.0,65.5056915283203,2017.0,60.0,2019.0,30265075.0,2019.0,49.4734822888726,2019.0,48.59901,2018.0,62.29399108886721,2019.0,98.1171,2017.0,31.144278890775198,2020.0,,,1.5,2016.0,0.0,2019.0,0.0,2019.0,51.59700012207029,2018.0,54.48031999999999,2017.0,,,,,13.314439773559599,2017.0,,,,,,,,,12.6720304489136,2017.0,,,,,0.237839996814728,2017.0,,
GNQ,,,13.6759996414185,2020.0,4.07000017166138,2020.0,42.5900001525879,2020.0,10.241999626159698,2020.0,47.167999267578104,2020.0,51.5149993896484,2020.0,,,,,1.0,2019.0,22.9394113796421,2019.0,,,,,,,,,,,,,,,36.6109892337656,2020.0,1.0,2019.0,1.0,2019.0,,,,,337889.0,2019.0,44.4075953810596,2019.0,,,,,,,81.45201363949799,2020.0,,,7.7,2016.0,0.0,2019.0,0.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,,,2.79999995231628,2020.0,1.61000001430511,2020.0,10.2019996643066,2020.0,22.2019996643066,2020.0,67.59500122070311,2020.0,37.153999328613295,2020.0,35.6259994506836,2016.0,6.771010875701901,2020.0,0.0,2019.0,48.6784277313525,2019.0,,,,,,,,,,,,,,,47.5862123086823,2020.0,0.0,2019.0,1.0,2019.0,88.5426864624023,2018.0,,,340303.0,2019.0,50.9821597323655,2019.0,47.63762,2017.0,69.686882019043,2018.0,97.99014,2016.0,85.4397559408603,2020.0,,,7.5,2016.0,0.0,2019.0,1.0,2019.0,50.0546989440918,2016.0,35.649409999999996,2018.0,17707.0,2018.0,,,,,,,,,,,,,,,,,54.6399993896484,2016.0,,,,
GIN,19.670974731445302,2017.0,34.955001831054695,2020.0,1.34399998188019,2020.0,62.5960006713867,2020.0,2.07100009918213,2020.0,35.333000183105504,2020.0,60.665000915527294,2020.0,,,6.161218166351321,2020.0,0.0,2019.0,41.4010046252549,2019.0,,,,,,,,,,,,,,,54.098910299228294,2020.0,1.0,2019.0,1.0,2019.0,,,55.0,2019.0,3616319.0,2019.0,51.719080503186596,2019.0,44.67386,2016.0,30.5944805145264,2016.0,,,104.091554761707,2020.0,12.205323193916302,2018.0,5.0,2016.0,1.0,2019.0,0.0,2019.0,,,,,283090.0,2016.0,61.5,2018.0,,,18.7,2018.0,,,,,,,,,,,,,,,94.5,2018.0
GNB,,,31.149999618530302,2020.0,0.767000019550323,2020.0,70.2379989624023,2020.0,4.1680002212524405,2020.0,25.5939998626709,2020.0,64.443000793457,2020.0,,,,,1.0,2019.0,51.738742755238505,2019.0,,,,,,,,,,,,,,,47.737792733180896,2020.0,0.0,2019.0,1.0,2019.0,,,,,545992.0,2019.0,51.124228688694004,2019.0,,,,,,,83.84237210479121,2020.0,,,3.3,2016.0,0.0,2019.0,1.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
